X,Y,country,te,ete,se,p-value,direction
aged65+,aged45to54,Slovakia,0.02310694935527574,0.0108386387661883,0.004207546054021808,0.013333333333333334,Y->X
aged65+,aged45to54,Spain,0.02287970615310005,0.01045487918591358,0.004235933123828198,0.0033333333333333335,Y->X
aged5to9,aged55to64,Austria,0.04006427090067017,0.02802046052381612,0.004283255304072112,0,Y->X
aged5to9,aged55to64,Belgium,0.0202551550512173,0.007725495618955379,0.0042428201156401776,0.03666666666666667,Y->X
aged5to9,aged55to64,Bulgaria,0.04084194621110388,0.031014916363399373,0.00496213270101782,0,Y->X
aged5to9,aged55to64,Croatia,0.027848748848165548,0.013607850572860845,0.005372832236863299,0.0033333333333333335,Y->X
aged5to9,aged55to64,Estonia,0.0099220688770021,0,0.00412668219939379,0.65,Y->X
aged5to9,aged55to64,France,0.031158519571796207,0.01985207130105823,0.003974979465691975,0,Y->X
aged5to9,aged55to64,Germany,0.04483593436101257,0.031991967197936094,0.00370544154365867,0,Y->X
aged5to9,aged55to64,Greece,0.026940721739737425,0.013469721419967186,0.00717761349619869,0.09,Y->X
aged5to9,aged55to64,Netherlands,0.030250220035314957,0.017886826804722297,0.004557102740642224,0,Y->X
aged5to9,aged55to64,Portugal,0.024042820619750615,0.009418716175334596,0.004746311530778612,0.023333333333333334,Y->X
aged5to9,aged55to64,Slovakia,0.02156339845440591,0.009131399469918082,0.0043366073903616026,0.043333333333333335,Y->X
aged5to9,aged55to64,Spain,0.017252288425649465,0.004119951274720139,0.004032335938756924,0.08666666666666667,Y->X
aged65+,aged55to64,Austria,0.02352434354683991,0.011062161552281128,0.004051259650304611,0.01,Y->X
aged65+,aged55to64,Belgium,0.013645287581689139,0.0025132211901809174,0.004264824263035855,0.2633333333333333,Y->X
aged65+,aged55to64,Bulgaria,0.004604386944731713,0,0.004743306221944232,0.8933333333333333,Y->X
aged65+,aged55to64,Croatia,0.010338724340811614,0,0.004990944424724252,0.68,Y->X
aged65+,aged55to64,Estonia,0.02932726894165213,0.01980315597989446,0.00458929312895323,0.0033333333333333335,Y->X
aged65+,aged55to64,France,0.008644368298830928,0,0.004153127180666729,0.63,Y->X
aged65+,aged55to64,Germany,0.032736441090310896,0.020784262935727278,0.003703441774630004,0,Y->X
aged65+,aged55to64,Greece,0.003486510363262689,0,0.0063248065334255655,0.9833333333333333,Y->X
aged65+,aged55to64,Netherlands,0.030954372661275993,0.01815909351850921,0.00412345138406204,0,Y->X
aged65+,aged55to64,Portugal,0.03993756748314932,0.026272093620133746,0.004533036673165549,0,Y->X
aged65+,aged55to64,Slovakia,0.03209589094587991,0.019485926569615716,0.0045686216195136,0,Y->X
aged65+,aged55to64,Spain,0.010696878280106625,0,0.004074194624087215,0.5666666666666667,Y->X
aged65+,aged5to9,Austria,0.005252112533783257,0,0.004147890291726596,0.9666666666666667,Y->X
aged65+,aged5to9,Belgium,0.018971659120746862,0.007678636024829568,0.0043041129647514,0.03333333333333333,Y->X
aged65+,aged5to9,Bulgaria,0.016980547952859526,0.0037170356676878707,0.004396174317834452,0.07,Y->X
aged65+,aged5to9,Croatia,0.012168766795128842,0,0.0052601478325033264,0.47333333333333333,Y->X
aged65+,aged5to9,Estonia,0.013069649123605457,6.733422064682162e-4,0.004246898737790503,0.30333333333333334,Y->X
aged65+,aged5to9,France,0.01250943830203915,8.856535892307962e-4,0.004016306063636666,0.25,Y->X
aged65+,aged5to9,Germany,0.019051420766575462,0.008155451390276671,0.0035983104531688193,0.013333333333333334,Y->X
aged65+,aged5to9,Greece,0.01706580334829088,0,0.0062037220280895065,0.24666666666666667,Y->X
aged65+,aged5to9,Netherlands,0.01600061048969115,0.00265239375969808,0.0038209798093212935,0.06,Y->X
aged65+,aged5to9,Portugal,0.02317482413827309,0.00978235354076336,0.004581817723031129,0.016666666666666666,Y->X
aged65+,aged5to9,Slovakia,0.019651776298560727,0.006826786478410358,0.004440113989949803,0.056666666666666664,Y->X
aged65+,aged5to9,Spain,0.02183250150199537,0.00960351168180323,0.004198028717252547,0.006666666666666667,Y->X
